Transaction_ID,Store_ID,Store_Type,City,Region,Date,Year,Month,Department,Product,Customer_ID,Customer_Type,Gender,Age,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Product_Rating,Stock_Quantity,Payment_Method,Order_Status,Sales_Channel,Holiday_Flag
TXN100131,Store_13,Convenience Store,Pune,West,09-10-2024,2024,10,Electronics,Tablet,CUST20425,Returning,Female,56,1,16952.08,0,16952.08,13552.12,3399.96,4.3,125,Debit Card,Completed,Physical Store,0
TXN100132,Store_1,Department Store,Bengaluru,South,16-06-2025,2025,6,Grocery,Rice,CUST22157,New,Female,58,1,973.08,0,973.08,668.22,304.86,3.9,489,Cash,Completed,Physical Store,1
TXN100133,Store_1,Convenience Store,Bengaluru,South,24-01-2025,2025,1,Grocery,Snacks,CUST17218,New,Female,23,2,177.05,0,354.11,229.17,124.94,4.7,230,UPI,Completed,Physical Store,0
TXN100134,Store_7,Department Store,Salem,South,18-08-2024,2024,8,Grocery,Snacks,CUST18668,Returning,Male,41,3,173.61,0,520.82,381.62,139.2,3.8,199,Debit Card,Completed,Physical Store,0
TXN100135,Store_2,Supermarket,Madurai,South,27-11-2024,2024,11,Grocery,Cooking Oil,CUST18723,Returning,Female,57,1,165.96,0,165.96,103.17,62.79,4.2,402,Cash,Completed,Physical Store,0
TXN100136,Store_16,Supermarket,Coimbatore,South,31-10-2024,2024,10,Clothing,Shirt,CUST17447,Returning,Female,57,3,1442.8,15,3679.15,3439.47,239.68,4.8,256,UPI,Completed,Physical Store,0
TXN100137,Store_17,Department Store,Mumbai,West,29-03-2025,2025,3,Home,Storage Box,CUST18533,Returning,Male,50,1,710.54,5,675.01,575.79,99.22,4.6,6,Cash,Completed,Physical Store,0
TXN100138,Store_15,Convenience Store,Coimbatore,South,12-04-2025,2025,4,Sports,Running Shoes,CUST11545,Returning,Male,30,1,3067.93,10,2761.13,2405.1,356.03,3.3,444,Cash,Completed,Physical Store,0
TXN100139,Store_7,Department Store,Salem,South,07-12-2025,2025,12,Home,Bedsheet,CUST18585,Returning,Female,49,1,1183.57,10,1065.21,764.87,300.34,4.6,184,Credit Card,Cancelled,Physical Store,0
TXN100140,Store_13,Convenience Store,Bengaluru,South,02-12-2024,2024,12,Grocery,Cooking Oil,CUST22885,Returning,Female,43,3,195.72,10,528.45,399.3,129.15,3.3,146,Cash,Completed,Physical Store,0
TXN100141,Store_4,Convenience Store,Chennai,South,14-07-2025,2025,7,Sports,Football,CUST23893,Returning,Male,65,1,1173.84,0,1173.84,852.61,321.23,3.4,45,Credit Card,Completed,Physical Store,0
TXN100142,Store_1,Department Store,Delhi,North,10-05-2024,2024,5,Clothing,T-Shirt,CUST22390,New,Female,37,4,879.42,5,3341.8,2416.75,925.05,2.8,184,UPI,Completed,Physical Store,1
TXN100143,Store_19,Convenience Store,Madurai,South,15-06-2025,2025,6,Home,Bedsheet,CUST11316,Returning,Male,41,2,1284.47,10,2312.04,1866.26,445.78,3.1,113,Debit Card,Returned,Physical Store,0
TXN100144,Store_3,Department Store,Mumbai,West,01-05-2024,2024,5,Clothing,Shoes,CUST23644,New,Female,48,1,3228.28,10,2905.45,2069.97,835.48,4.9,362,UPI,Returned,Physical Store,0
TXN100145,Store_17,Department Store,Hyderabad,South,10-04-2025,2025,4,Grocery,Rice,CUST16801,Returning,Female,64,1,969.72,10,872.75,665.14,207.61,2.5,186,Credit Card,Completed,Physical Store,0
TXN100146,Store_11,Department Store,Chennai,South,18-01-2024,2024,1,Electronics,Smartwatch,CUST22094,New,Male,45,2,4421.09,5,8400.08,5542.83,2857.25,3.6,201,Credit Card,Completed,Physical Store,0
TXN100147,Store_12,Convenience Store,Mumbai,West,03-02-2025,2025,2,Beauty,Face Wash,CUST12222,Returning,Male,26,5,478.9,5,2274.77,1826.61,448.16,3.6,381,Credit Card,Completed,Physical Store,0
TXN100148,Store_7,Supermarket,Pune,West,20-04-2024,2024,4,Grocery,Snacks,CUST10420,Returning,Female,37,3,172.96,0,518.88,325.4,193.48,3.5,91,UPI,Returned,Physical Store,0
TXN100149,Store_12,Convenience Store,Chennai,South,24-02-2025,2025,2,Grocery,Coffee,CUST17038,Returning,Female,45,1,378.85,0,378.85,256.83,122.02,4.5,375,Credit Card,Completed,Physical Store,0
TXN100150,Store_14,Department Store,Coimbatore,South,17-08-2025,2025,8,Electronics,Tablet,CUST20960,Returning,Female,26,2,19347.77,0,38695.53,27148.99,11546.54,4.4,406,UPI,Completed,Physical Store,0
TXN100151,Store_7,Supermarket,Delhi,North,26-01-2024,2024,1,Electronics,Smartphone,CUST21521,Returning,Female,50,5,23308.75,10,104889.39,82020.91,22868.48,4.1,205,UPI,Completed,Physical Store,0
TXN100152,Store_5,Supermarket,Chennai,South,31-12-2024,2024,12,Electronics,Speaker,CUST17844,Returning,Female,41,3,2648.17,0,7944.52,5167.95,2776.57,4.1,43,UPI,Completed,Physical Store,0
TXN100153,Store_10,Department Store,Salem,South,03-05-2024,2024,5,Sports,Yoga Mat,CUST15507,New,Female,64,5,829.09,5,3938.19,2662.08,1276.11,4.4,134,Cash,Completed,Physical Store,0
TXN100154,Store_14,Convenience Store,Pune,West,31-10-2024,2024,10,Beauty,Soap,CUST13891,New,Male,39,1,93.37,15,79.36,66.7,12.66,3.7,115,UPI,Completed,Physical Store,0
TXN100155,Store_9,Department Store,Delhi,North,29-11-2024,2024,11,Beauty,Moisturizer,CUST16268,Returning,Female,58,2,740.54,0,1481.07,1167.4,313.67,4.5,334,Cash,Completed,Physical Store,0
TXN100156,Store_13,Convenience Store,Pune,West,08-08-2025,2025,8,Home,Cookware,CUST18427,Returning,Male,38,1,1754.92,0,1754.92,1428.7,326.22,3.4,161,UPI,Returned,Physical Store,0
TXN100157,Store_17,Supermarket,Delhi,North,01-09-2025,2025,9,Sports,Badminton Racket,CUST18606,Returning,Male,21,2,1474.47,10,2654.05,1846.17,807.88,3.7,194,Debit Card,Completed,Physical Store,0
TXN100158,Store_15,Supermarket,Trichy,South,27-01-2025,2025,1,Sports,Yoga Mat,CUST13338,New,Female,44,1,942.58,10,848.32,705.58,142.74,4.4,317,Debit Card,Completed,Physical Store,0
TXN100159,Store_2,Convenience Store,Hyderabad,South,13-01-2025,2025,1,Beauty,Moisturizer,CUST14414,Returning,Male,50,1,728.24,0,728.24,501,227.24,3.7,309,UPI,Completed,Physical Store,0
TXN100160,Store_20,Supermarket,Salem,South,23-08-2024,2024,8,Home,Storage Box,CUST12941,Returning,Female,49,1,606.41,10,545.77,388.27,157.5,4.8,119,UPI,Completed,Physical Store,0
TXN100161,Store_10,Department Store,Mumbai,West,12-10-2024,2024,10,Beauty,Soap,CUST21357,Returning,Male,19,5,89.31,5,424.23,317.35,106.88,3.4,157,Debit Card,Completed,Physical Store,0
TXN100162,Store_9,Convenience Store,Hyderabad,South,10-01-2024,2024,1,Clothing,Shoes,CUST14233,Returning,Female,21,4,3012.54,10,10845.15,8476.81,2368.34,3.9,319,Credit Card,Completed,Physical Store,0
TXN100163,Store_15,Convenience Store,Coimbatore,South,29-04-2025,2025,4,Electronics,Smartphone,CUST22059,Returning,Female,32,1,22514.9,5,21389.15,17348.89,4040.26,4,381,UPI,Completed,Physical Store,0
TXN100164,Store_8,Department Store,Madurai,South,14-02-2024,2024,2,Electronics,Smartphone,CUST17136,Returning,Male,45,3,26855.4,0,80566.19,62905,17661.19,4,87,UPI,Completed,Physical Store,0
TXN100165,Store_4,Convenience Store,Madurai,South,11-03-2025,2025,3,Electronics,Smartwatch,CUST21496,Returning,Male,32,1,4570.69,10,4113.62,3115.09,998.53,4.4,163,UPI,Completed,Physical Store,0
TXN100166,Store_12,Supermarket,Coimbatore,South,05-05-2025,2025,5,Beauty,Face Wash,CUST12132,New,Male,48,2,419.88,10,755.78,677.95,77.83,3.9,428,Cash,Completed,Physical Store,0
TXN100167,Store_12,Department Store,Trichy,South,24-08-2025,2025,8,Sports,Badminton Racket,CUST10649,Returning,Female,41,4,1735.44,5,6594.68,5512.89,1081.79,4.2,467,Debit Card,Completed,Physical Store,0
TXN100168,Store_1,Convenience Store,Trichy,South,24-12-2024,2024,12,Grocery,Snacks,CUST20304,New,Female,60,1,189,10,170.1,139.77,30.33,3.6,44,UPI,Completed,Physical Store,0
TXN100169,Store_4,Supermarket,Hyderabad,South,12-08-2024,2024,8,Home,Bedsheet,CUST17048,New,Male,40,4,1207.92,15,4106.92,3056.36,1050.56,4.5,466,UPI,Completed,Physical Store,0
TXN100170,Store_11,Department Store,Trichy,South,20-02-2025,2025,2,Grocery,Snacks,CUST20633,New,Male,29,4,189.82,0,759.29,473.88,285.41,3.6,392,UPI,Completed,Physical Store,0
TXN100171,Store_18,Convenience Store,Bengaluru,South,11-03-2025,2025,3,Beauty,Face Wash,CUST10871,Returning,Male,45,4,476.65,0,1906.6,1515.94,390.66,4.7,490,Cash,Completed,Physical Store,0
TXN100172,Store_17,Department Store,Trichy,South,20-04-2025,2025,4,Beauty,Face Wash,CUST13549,Returning,Female,46,4,420.81,15,1430.75,1260.45,170.3,4.6,229,Credit Card,Completed,Physical Store,0
TXN100173,Store_9,Supermarket,Mumbai,West,19-08-2025,2025,8,Beauty,Shampoo,CUST18401,New,Female,25,1,604.97,0,604.97,493,111.97,3.6,393,UPI,Completed,Physical Store,0
TXN100174,Store_6,Convenience Store,Trichy,South,15-10-2025,2025,10,Home,Storage Box,CUST24437,Returning,Female,58,3,674.03,0,2022.1,1301.49,720.61,3.9,191,UPI,Completed,Physical Store,0
TXN100175,Store_17,Department Store,Salem,South,24-03-2024,2024,3,Electronics,Speaker,CUST15217,Returning,Female,39,2,2267.39,5,4308.04,3559.79,748.25,4.2,465,UPI,Completed,Physical Store,0
TXN100176,Store_8,Department Store,Delhi,North,18-09-2025,2025,9,Electronics,Smartphone,CUST16193,Returning,Male,57,3,26060.04,0,78180.12,51286.62,26893.5,4.3,109,Credit Card,Completed,Physical Store,0
TXN100177,Store_6,Supermarket,Trichy,South,30-12-2024,2024,12,Grocery,Rice,CUST23684,Returning,Male,52,1,843.4,15,716.89,653.9,62.99,5,464,Cash,Completed,Physical Store,0
TXN100178,Store_14,Department Store,Chennai,South,19-05-2024,2024,5,Home,Storage Box,CUST12791,Returning,Female,48,1,597.52,0,597.52,467.36,130.16,3.9,282,UPI,Completed,Physical Store,0
TXN100179,Store_10,Supermarket,Chennai,South,30-04-2025,2025,4,Sports,Cricket Bat,CUST10174,Returning,Male,27,2,2203.49,0,4406.98,3492.84,914.14,3.5,57,Credit Card,Completed,Physical Store,0
TXN100180,Store_6,Convenience Store,Salem,South,04-02-2025,2025,2,Home,Cleaning Kit,CUST14540,Returning,Male,27,2,509.76,0,1019.52,665.12,354.4,4.3,495,UPI,Completed,Physical Store,0
TXN100181,Store_12,Convenience Store,Salem,South,10-11-2025,2025,11,Beauty,Face Wash,CUST18961,Returning,Female,28,1,490.32,0,490.32,348.23,142.09,3.8,60,UPI,Completed,Physical Store,0
TXN100182,Store_14,Department Store,Delhi,North,30-03-2024,2024,3,Electronics,Smartphone,CUST14161,New,Male,65,4,24390.68,10,87806.46,65467.53,22338.93,4.2,331,Debit Card,Completed,Physical Store,0
TXN100183,Store_7,Supermarket,Mumbai,West,27-05-2025,2025,5,Clothing,Jacket,CUST24275,Returning,Female,33,2,2534.22,0,5068.43,3487.24,1581.19,3.8,492,UPI,Completed,Physical Store,0
TXN100184,Store_3,Convenience Store,Salem,South,29-07-2025,2025,7,Grocery,Cooking Oil,CUST13030,Returning,Male,63,1,185.63,15,157.78,121.86,35.92,3.9,92,UPI,Completed,Physical Store,0
TXN100185,Store_19,Convenience Store,Delhi,North,24-06-2024,2024,6,Sports,Yoga Mat,CUST11909,Returning,Male,49,1,847.4,0,847.4,595.33,252.07,3.2,332,Cash,Completed,Physical Store,0
TXN100186,Store_2,Supermarket,Salem,South,28-04-2025,2025,4,Beauty,Face Wash,CUST13250,New,Female,53,4,418.4,0,1673.59,1290.51,383.08,3.2,255,UPI,Completed,Physical Store,1
TXN100187,Store_5,Supermarket,Delhi,North,20-01-2025,2025,1,Beauty,Perfume,CUST13397,Returning,Female,47,2,1845.88,5,3507.17,2675.66,831.51,4.6,58,Debit Card,Completed,Physical Store,0
TXN100188,Store_2,Supermarket,Delhi,North,26-10-2025,2025,10,Sports,Yoga Mat,CUST22030,Returning,Female,65,3,843.5,0,2530.5,1756.91,773.59,3.5,301,Cash,Completed,Physical Store,0
TXN100189,Store_17,Department Store,Hyderabad,South,27-02-2024,2024,2,Home,Cookware,CUST11338,New,Male,63,3,1760.87,15,4490.21,3764.97,725.24,3.2,330,UPI,Completed,Physical Store,0
TXN100190,Store_16,Supermarket,Hyderabad,South,20-03-2025,2025,3,Home,Cookware,CUST23435,Returning,Male,25,1,1937.74,0,1937.74,1495.63,442.11,4.5,262,UPI,Completed,Physical Store,0
TXN100191,Store_12,Convenience Store,Salem,South,12-12-2024,2024,12,Clothing,Jeans,CUST11064,Returning,Female,42,2,1891.59,0,3783.18,2832.5,950.68,4.2,432,Cash,Completed,Physical Store,0
TXN100192,Store_2,Department Store,Coimbatore,South,10-06-2024,2024,6,Sports,Yoga Mat,CUST18663,Returning,Male,33,2,899.19,5,1708.47,1391.73,316.74,3.5,171,Cash,Completed,Physical Store,0
TXN100193,Store_17,Department Store,Madurai,South,13-01-2025,2025,1,Electronics,Smartwatch,CUST23034,New,Male,26,2,4611.43,0,9222.86,5829.27,3393.59,5,189,Cash,Completed,Physical Store,0
TXN100194,Store_2,Department Store,Pune,West,12-07-2025,2025,7,Electronics,Speaker,CUST23745,Returning,Male,39,1,2445.46,0,2445.46,1782.45,663.01,4,46,Debit Card,Completed,Physical Store,0
TXN100195,Store_7,Department Store,Bengaluru,South,04-05-2025,2025,5,Clothing,Jeans,CUST23762,Returning,Male,62,1,1697.73,0,1697.73,1105.74,591.99,4,344,Debit Card,Completed,Physical Store,0
TXN100196,Store_7,Convenience Store,Hyderabad,South,27-02-2025,2025,2,Beauty,Perfume,CUST10570,Returning,Female,39,1,1879.14,0,1879.14,1522.5,356.64,3.8,363,Cash,Completed,Physical Store,0
TXN100197,Store_8,Convenience Store,Delhi,North,30-03-2025,2025,3,Electronics,Smartphone,CUST11958,Returning,Male,36,1,23236.7,0,23236.7,14872.92,8363.78,3.9,169,UPI,Completed,Physical Store,0
TXN100198,Store_10,Department Store,Salem,South,09-06-2024,2024,6,Home,Chair,CUST16688,New,Female,22,1,2710.96,0,2710.96,1790.12,920.84,4.2,91,Debit Card,Completed,Physical Store,0
TXN100199,Store_2,Convenience Store,Salem,South,27-01-2024,2024,1,Grocery,Rice,CUST24538,Returning,Female,27,3,957.33,0,2872,2253.79,618.21,4.2,56,UPI,Completed,Physical Store,0
TXN100200,Store_9,Convenience Store,Madurai,South,20-01-2024,2024,1,Sports,Football,CUST17802,New,Male,52,3,1133.94,0,3401.81,2723.71,678.1,3.1,340,Cash,Completed,Physical Store,0
TXN100201,Store_16,Department Store,Delhi,North,10-05-2025,2025,5,Sports,Cricket Bat,CUST20932,New,Male,49,1,2226.47,5,2115.14,1502.41,612.73,4.2,127,UPI,Completed,Physical Store,0
TXN100202,Store_12,Convenience Store,Pune,West,26-02-2025,2025,2,Electronics,Headphones,CUST24760,Returning,Male,36,2,2273.03,0,4546.05,3572.74,973.31,4,494,UPI,Cancelled,Physical Store,0
TXN100203,Store_9,Department Store,Madurai,South,28-09-2024,2024,9,Grocery,Coffee,CUST18304,Returning,Male,57,1,359.26,15,305.37,269.04,36.33,3.2,222,Debit Card,Completed,Physical Store,0
TXN100204,Store_15,Supermarket,Salem,South,02-04-2025,2025,4,Home,Cookware,CUST24051,New,Female,32,3,1818.18,5,5181.82,4401.28,780.54,3.8,264,Credit Card,Completed,Physical Store,0
TXN100205,Store_11,Supermarket,Salem,South,10-05-2024,2024,5,Sports,Football,CUST15347,New,Female,61,1,1106.51,5,1051.19,715.72,335.47,3.5,220,UPI,Returned,Physical Store,0
TXN100206,Store_18,Department Store,Trichy,South,21-07-2025,2025,7,Grocery,Biscuits,CUST15888,New,Female,50,1,130.54,20,104.43,94.49,9.94,3.7,337,Debit Card,Completed,Physical Store,0
TXN100207,Store_14,Convenience Store,Delhi,North,15-04-2024,2024,4,Beauty,Shampoo,CUST21977,New,Male,33,5,568.19,20,2272.75,2019.77,252.98,4.6,438,Debit Card,Completed,Physical Store,0
TXN100208,Store_18,Convenience Store,Chennai,South,02-05-2024,2024,5,Grocery,Rice,CUST16718,Returning,Male,63,2,933.27,5,1773.21,1219.55,553.66,4.4,277,Credit Card,Completed,Physical Store,0
TXN100209,Store_11,Convenience Store,Mumbai,West,10-06-2025,2025,6,Beauty,Perfume,CUST19591,New,Male,49,2,1868.66,5,3550.45,2776.51,773.94,4.2,194,UPI,Completed,Physical Store,0
TXN100210,Store_11,Department Store,Pune,West,27-03-2025,2025,3,Grocery,Snacks,CUST22283,New,Male,36,1,170.11,10,153.1,118.89,34.21,3.8,221,Cash,Completed,Physical Store,0
TXN100211,Store_14,Convenience Store,Madurai,South,22-06-2025,2025,6,Home,Cleaning Kit,CUST20924,New,Female,33,4,497.11,15,1690.19,1492.07,198.12,4.7,42,Cash,Completed,Physical Store,0
TXN100212,Store_16,Department Store,Bengaluru,South,12-12-2024,2024,12,Grocery,Cooking Oil,CUST18537,New,Male,60,1,181.44,0,181.44,115.79,65.65,3.2,80,UPI,Completed,Physical Store,0
TXN100213,Store_17,Convenience Store,Bengaluru,South,16-10-2025,2025,10,Sports,Yoga Mat,CUST16123,Returning,Male,24,1,907.28,5,861.91,645.35,216.56,3.1,236,Credit Card,Completed,Physical Store,0
TXN100214,Store_17,Convenience Store,Madurai,South,12-05-2025,2025,5,Electronics,Smartphone,CUST16620,New,Male,40,1,24627.25,15,20933.16,15376.42,5556.74,4.3,331,Credit Card,Cancelled,Physical Store,0
TXN100215,Store_20,Supermarket,Mumbai,West,12-12-2024,2024,12,Home,Cleaning Kit,CUST19720,New,Male,22,4,450.38,5,1711.44,1176.14,535.3,4.4,467,Debit Card,Completed,Physical Store,0
TXN100216,Store_8,Supermarket,Madurai,South,07-07-2025,2025,7,Home,Storage Box,CUST16824,New,Male,18,1,710.99,5,675.44,505.09,170.35,3.7,309,Cash,Completed,Physical Store,0
TXN100217,Store_8,Supermarket,Madurai,South,30-05-2025,2025,5,Grocery,Rice,CUST14586,Returning,Female,62,2,861.31,15,1464.23,1325.64,138.59,3.5,357,UPI,Completed,Physical Store,0
TXN100218,Store_1,Convenience Store,Mumbai,West,27-11-2024,2024,11,Clothing,Jacket,CUST11654,Returning,Male,62,2,2408.35,15,4094.2,3081.59,1012.61,3.7,149,UPI,Completed,Physical Store,0
TXN100219,Store_5,Convenience Store,Pune,West,27-09-2024,2024,9,Electronics,Smartwatch,CUST11305,Returning,Male,26,2,4829.68,0,9659.35,7634.78,2024.57,4.1,369,Debit Card,Completed,Physical Store,0
TXN100220,Store_15,Department Store,Delhi,North,24-02-2024,2024,2,Beauty,Perfume,CUST23106,Returning,Female,53,1,1949.2,5,1851.74,1362.49,489.25,4,31,UPI,Completed,Physical Store,0
TXN100221,Store_5,Convenience Store,Trichy,South,26-04-2024,2024,4,Beauty,Soap,CUST17274,New,Male,55,1,92.74,0,92.74,75.09,17.65,4.2,62,Cash,Completed,Physical Store,1
TXN100222,Store_9,Convenience Store,Salem,South,03-06-2024,2024,6,Sports,Cricket Bat,CUST18769,New,Male,49,2,2207.84,10,3974.11,3154.48,819.63,3.6,230,Credit Card,Completed,Physical Store,0
TXN100223,Store_5,Convenience Store,Delhi,North,06-04-2024,2024,4,Sports,Cricket Bat,CUST16359,Returning,Female,32,1,2079.76,10,1871.78,1430.87,440.91,5,85,Debit Card,Completed,Physical Store,1
TXN100224,Store_12,Department Store,Pune,West,19-05-2024,2024,5,Electronics,Speaker,CUST17743,New,Male,49,1,2594.89,5,2465.15,1952.07,513.08,4.2,59,Credit Card,Completed,Physical Store,0
TXN100225,Store_16,Convenience Store,Madurai,South,14-06-2024,2024,6,Grocery,Biscuits,CUST15552,Returning,Female,55,3,110.91,15,282.81,255.38,27.43,5,262,UPI,Completed,Physical Store,0
TXN100226,Store_4,Department Store,Delhi,North,27-05-2024,2024,5,Grocery,Cooking Oil,CUST11289,Returning,Male,64,1,180.28,0,180.28,128.65,51.63,4.1,414,UPI,Completed,Physical Store,0
TXN100227,Store_10,Supermarket,Coimbatore,South,11-07-2025,2025,7,Electronics,Tablet,CUST10972,Returning,Male,65,1,18901.73,20,15121.38,13391.61,1729.77,3,254,UPI,Completed,Physical Store,0
TXN100228,Store_1,Department Store,Trichy,South,01-07-2024,2024,7,Home,Chair,CUST19672,Returning,Female,64,1,2893.84,0,2893.84,2346.27,547.57,3.4,139,UPI,Completed,Physical Store,0
TXN100229,Store_4,Convenience Store,Bengaluru,South,08-05-2024,2024,5,Beauty,Soap,CUST12226,New,Female,65,2,87.62,5,166.47,119.93,46.54,4.5,115,Cash,Returned,Physical Store,1
TXN100230,Store_4,Department Store,Hyderabad,South,21-09-2025,2025,9,Home,Storage Box,CUST13015,Returning,Male,32,1,630.97,5,599.42,440.52,158.9,4,159,Debit Card,Completed,Physical Store,0
TXN100231,Store_19,Convenience Store,Delhi,North,15-03-2024,2024,3,Sports,Cricket Bat,CUST24733,Returning,Male,47,2,2137,15,3632.91,3502.38,130.53,4.1,388,Cash,Cancelled,Physical Store,0
TXN100232,Store_14,Supermarket,Madurai,South,14-07-2025,2025,7,Home,Storage Box,CUST17997,Returning,Male,22,1,666.8,10,600.12,431,169.12,4.5,120,Cash,Completed,Physical Store,0
TXN100233,Store_16,Convenience Store,Bengaluru,South,02-10-2024,2024,10,Sports,Running Shoes,CUST12526,Returning,Female,62,1,3078.77,10,2770.89,2395.79,375.1,4,297,Debit Card,Completed,Physical Store,0
TXN100234,Store_7,Supermarket,Pune,West,17-03-2024,2024,3,Sports,Yoga Mat,CUST18018,Returning,Female,57,1,982.6,0,982.6,756.86,225.74,3.1,139,UPI,Completed,Physical Store,0
TXN100235,Store_2,Supermarket,Mumbai,West,11-01-2025,2025,1,Clothing,T-Shirt,CUST22648,New,Male,20,1,816.37,0,816.37,610.18,206.19,3.5,146,Debit Card,Completed,Physical Store,0
TXN100236,Store_20,Supermarket,Coimbatore,South,31-10-2024,2024,10,Clothing,Shirt,CUST11872,Returning,Male,22,2,1340.12,5,2546.23,2084.99,461.24,3.8,220,UPI,Completed,Physical Store,0
TXN100237,Store_18,Supermarket,Coimbatore,South,06-09-2024,2024,9,Home,Bedsheet,CUST10825,New,Female,20,3,1122.7,0,3368.09,2394.2,973.89,3.2,239,Cash,Completed,Physical Store,0
TXN100238,Store_6,Convenience Store,Madurai,South,28-05-2025,2025,5,Electronics,Tablet,CUST18959,New,Male,30,2,17515.8,5,33280.03,22858.33,10421.7,4.4,306,UPI,Completed,Physical Store,0
TXN100239,Store_2,Convenience Store,Chennai,South,29-11-2025,2025,11,Clothing,Shoes,CUST22609,New,Female,55,2,2999.28,5,5698.64,4386.54,1312.1,4.6,100,UPI,Completed,Physical Store,0
TXN100240,Store_16,Supermarket,Trichy,South,31-03-2024,2024,3,Sports,Football,CUST11419,Returning,Male,58,2,1255.43,0,2510.85,1589.81,921.04,3.3,440,UPI,Completed,Physical Store,0
TXN100241,Store_15,Supermarket,Chennai,South,06-10-2025,2025,10,Home,Cleaning Kit,CUST12130,New,Female,55,2,477.96,5,908.13,732.53,175.6,4.7,351,UPI,Completed,Physical Store,0
